OBJECTID	MSW05binom	POINT_X	POINT_Y	binomial_tree	Class	Family	Genus	Species
1836	Laephotis wintoni	27.587113	-14.482711	Laephotis_wintoni	Chiroptera	Vespertilionidae	Laephotis	wintoni
1837	Lagidium peruanum	-73.897705	-12.873729	Lagidium_peruanum	Rodentia	Chinchillidae	Lagidium	peruanum
1838	Lagidium viscacia	-67.191141	-22.109324	Lagidium_viscacia	Rodentia	Chinchillidae	Lagidium	viscacia
1839	Lagidium wolffsohni	-72.65649	-50.486296	Lagidium_wolffsohni	Rodentia	Chinchillidae	Lagidium	wolffsohni
1840	Lagorchestes conspicillatus	136.242706	-20.032096	Lagorchestes_conspicillatus	Diprotodontia	Macropodidae	Lagorchestes	conspicillatus
1841	Lagorchestes hirsutus	113.089736	-25.11926	Lagorchestes_hirsutus	Diprotodontia	Macropodidae	Lagorchestes	hirsutus
1842	Lagostomus maximus	-63.203641	-30.79639	Lagostomus_maximus	Rodentia	Chinchillidae	Lagostomus	maximus
1843	Lagostrophus fasciatus	113.069511	-25.867018	Lagostrophus_fasciatus	Diprotodontia	Macropodidae	Lagostrophus	fasciatus
1844	Lagothrix cana	-65.675961	-7.82773	Lagothrix_cana	Primates	Atelidae	Lagothrix	cana
1845	Lagothrix lagotricha	-68.347585	0.442807	Lagothrix_lagotricha	Primates	Atelidae	Lagothrix	lagotricha
1846	Lagothrix lugens	-74.299346	3.367524	Lagothrix_lugens	Primates	Atelidae	Lagothrix	lugens
1847	Lagothrix poeppigii	-72.334607	-5.360654	Lagothrix_poeppigii	Primates	Atelidae	Lagothrix	poeppigii
1848	Lagurus lagurus	65.920321	49.922108	Lagurus_lagurus	Rodentia	Cricetidae	Lagurus	lagurus
1849	Lamottemys okuensis	10.447679	6.595572	Lamottemys_okuensis	Rodentia	Muridae	Lamottemys	okuensis
1850	Lampronycteris brachyotis	-70.855215	5.740177	Lampronycteris_brachyotis	Chiroptera	Phyllostomidae	Lampronycteris	brachyotis
1851	Lariscus hosei	115.661535	4.544407	Lariscus_hosei	Rodentia	Sciuridae	Lariscus	hosei
1852	Lariscus insignis	113.236518	0.144788	Lariscus_insignis	Rodentia	Sciuridae	Lariscus	insignis
1853	Lariscus niobe	100.637077	0.254335	Lariscus_niobe	Rodentia	Sciuridae	Lariscus	niobe
1854	Lariscus obscurus	98.940113	-1.410926	Lariscus_obscurus	Rodentia	Sciuridae	Lariscus	obscurus
1855	Lasionycteris noctivagans	-104.725686	42.38117	Lasionycteris_noctivagans	Chiroptera	Vespertilionidae	Lasionycteris	noctivagans
1856	Lasiopodomys brandtii	108.777124	46.447781	Lasiopodomys_brandtii	Rodentia	Cricetidae	Lasiopodomys	brandtii
1857	Lasiopodomys fuscus	95.973772	33.649779	Lasiopodomys_fuscus	Rodentia	Cricetidae	Lasiopodomys	fuscus
1858	Lasiorhinus krefftii	147.272841	-23.098975	Lasiorhinus_krefftii	Diprotodontia	Vombatidae	Lasiorhinus	krefftii
1859	Lasiorhinus latifrons	129.707206	-31.180682	Lasiorhinus_latifrons	Diprotodontia	Vombatidae	Lasiorhinus	latifrons
1860	Lasiurus blossevillii	-85.036537	12.38327	Lasiurus_blossevillii	Chiroptera	Vespertilionidae	Lasiurus	blossevillii
1861	Lasiurus borealis	-77.188399	36.475072	Lasiurus_borealis	Chiroptera	Vespertilionidae	Lasiurus	borealis
1862	Lasiurus castaneus	-77.627313	8.223278	Lasiurus_castaneus	Chiroptera	Vespertilionidae	Lasiurus	castaneus
1863	Lasiurus cinereus	-90.227992	29.55873	Lasiurus_cinereus	Chiroptera	Vespertilionidae	Lasiurus	cinereus
1864	Lasiurus degelidus	-77.273479	18.118644	Lasiurus_degelidus	Chiroptera	Vespertilionidae	Lasiurus	degelidus
1865	Lasiurus ebenus	-48.01199	-25.137231	Lasiurus_ebenus	Chiroptera	Vespertilionidae	Lasiurus	ebenus
1866	Lasiurus ega	-77.080751	-2.514143	Lasiurus_ega	Chiroptera	Vespertilionidae	Lasiurus	ega
1867	Lasiurus egregius	-49.859601	-27.118295	Lasiurus_egregius	Chiroptera	Vespertilionidae	Lasiurus	egregius
1868	Lasiurus insularis	-79.544601	22.100303	Lasiurus_insularis	Chiroptera	Vespertilionidae	Lasiurus	insularis
1869	Lasiurus intermedius	-92.620008	16.755349	Lasiurus_intermedius	Chiroptera	Vespertilionidae	Lasiurus	intermedius
1870	Lasiurus minor	-71.399291	18.745109	Lasiurus_minor	Chiroptera	Vespertilionidae	Lasiurus	minor
1871	Lasiurus pfeifferi	-79.544601	22.100303	Lasiurus_pfeifferi	Chiroptera	Vespertilionidae	Lasiurus	pfeifferi
1872	Lasiurus seminolus	-87.358628	30.307553	Lasiurus_seminolus	Chiroptera	Vespertilionidae	Lasiurus	seminolus
1873	Latidens salimalii	77.518787	10.461001	Latidens_salimalii	Chiroptera	Pteropodidae	Latidens	salimalii
1874	Lavia frons	16.116872	-6.33098	Lavia_frons	Chiroptera	Megadermatidae	Lavia	frons
1875	Leggadina forresti	136.492514	-23.749519	Leggadina_forresti	Rodentia	Muridae	Leggadina	forresti
1876	Leggadina lakedownensis	129.204296	-16.00588	Leggadina_lakedownensis	Rodentia	Muridae	Leggadina	lakedownensis
1877	Leimacomys buettneri	0.591169	8.362289	Leimacomys_buettneri	Rodentia	Muridae	Leimacomys	buettneri
1878	Lemmiscus curtatus	-111.890032	41.769896	Lemmiscus_curtatus	Rodentia	Cricetidae	Lemmiscus	curtatus
1879	Lemmus amurensis	135.304801	53.217851	Lemmus_amurensis	Rodentia	Cricetidae	Lemmus	amurensis
1880	Lemmus lemmus	31.276377	67.572808	Lemmus_lemmus	Rodentia	Cricetidae	Lemmus	lemmus
1881	Lemmus sibiricus	136.889675	70.667166	Lemmus_sibiricus	Rodentia	Cricetidae	Lemmus	sibiricus
1882	Lemmus trimucronatus	-124.656612	56.245751	Lemmus_trimucronatus	Rodentia	Cricetidae	Lemmus	trimucronatus
1883	Lemniscomys bellieri	-5.88655	8.393378	Lemniscomys_bellieri	Rodentia	Muridae	Lemniscomys	bellieri
1884	Lemniscomys griselda	17.101759	-15.418634	Lemniscomys_griselda	Rodentia	Muridae	Lemniscomys	griselda
1885	Lemniscomys hoogstraali	32.12637	10.622093	Lemniscomys_hoogstraali	Rodentia	Muridae	Lemniscomys	hoogstraali
1886	Lemniscomys linulus	-5.775716	9.550741	Lemniscomys_linulus	Rodentia	Muridae	Lemniscomys	linulus
1887	Lemniscomys macculus	30.244833	1.512383	Lemniscomys_macculus	Rodentia	Muridae	Lemniscomys	macculus
1888	Lemniscomys mittendorfi	10.461206	6.502024	Lemniscomys_mittendorfi	Rodentia	Muridae	Lemniscomys	mittendorfi
1889	Lemniscomys rosalia	25.244067	-19.183471	Lemniscomys_rosalia	Rodentia	Muridae	Lemniscomys	rosalia
1890	Lemniscomys roseveari	26.424458	-12.508341	Lemniscomys_roseveari	Rodentia	Muridae	Lemniscomys	roseveari
1891	Lemniscomys striatus	11.848947	-3.581596	Lemniscomys_striatus	Rodentia	Muridae	Lemniscomys	striatus
1892	Lemniscomys zebra	11.620362	12.219456	Lemniscomys_zebra	Rodentia	Muridae	Lemniscomys	zebra
1893	Lemur catta	44.957898	-25.095837	Lemur_catta	Primates	Lemuridae	Lemur	catta
1894	Lenomys meyeri	121.998725	0.747066	Lenomys_meyeri	Rodentia	Muridae	Lenomys	meyeri
1895	Lenothrix canus	113.494687	1.483932	Lenothrix_canus	Rodentia	Muridae	Lenothrix	canus
1896	Lenoxus apicalis	-69.658451	-14.38907	Lenoxus_apicalis	Rodentia	Cricetidae	Lenoxus	apicalis
1897	Leontopithecus caissara	-48.689672	-25.787054	Leontopithecus_caissara	Primates	Cebidae	Leontopithecus	caissara
1898	Leontopithecus chrysomelas	-39.772143	-14.949427	Leontopithecus_chrysomelas	Primates	Cebidae	Leontopithecus	chrysomelas
1899	Leontopithecus chrysopygus	-49.760376	-21.289101	Leontopithecus_chrysopygus	Primates	Cebidae	Leontopithecus	chrysopygus
1900	Leontopithecus rosalia	-42.044694	-22.167447	Leontopithecus_rosalia	Primates	Cebidae	Leontopithecus	rosalia
1901	Leopardus braccatus	-55.851213	-19.414883	Leopardus_braccatus	Carnivora	Felidae	Leopardus	braccatus
1902	Leopardus colocolo	-70.568005	-30.798701	Leopardus_colocolo	Carnivora	Felidae	Leopardus	colocolo
1903	Leopardus geoffroyi	-61.270179	-37.853195	Leopardus_geoffroyi	Carnivora	Felidae	Leopardus	geoffroyi
1904	Leopardus guigna	-72.330631	-43.504046	Leopardus_guigna	Carnivora	Felidae	Leopardus	guigna
1905	Leopardus jacobitus	-69.364358	-28.665019	Leopardus_jacobitus	Carnivora	Felidae	Leopardus	jacobitus
1906	Leopardus pajeros	-70.236594	-45.209658	Leopardus_pajeros	Carnivora	Felidae	Leopardus	pajeros
1907	Leopardus pardalis	-74.283251	0.268085	Leopardus_pardalis	Carnivora	Felidae	Leopardus	pardalis
1908	Leopardus tigrinus	-56.099874	-10.633782	Leopardus_tigrinus	Carnivora	Felidae	Leopardus	tigrinus
1909	Leopardus wiedii	-74.152914	-3.281756	Leopardus_wiedii	Carnivora	Felidae	Leopardus	wiedii
1910	Leopoldamys ciliatus	100.250043	0.375643	Leopoldamys_ciliatus	Rodentia	Muridae	Leopoldamys	ciliatus
1911	Leopoldamys edwardsi	103.961266	22.066446	Leopoldamys_edwardsi	Rodentia	Muridae	Leopoldamys	edwardsi
1912	Leopoldamys milleti	108.607812	11.986428	Leopoldamys_milleti	Rodentia	Muridae	Leopoldamys	milleti
1913	Leopoldamys neilli	100.362391	14.627817	Leopoldamys_neilli	Rodentia	Muridae	Leopoldamys	neilli
1914	Leopoldamys sabanus	102.906637	3.657605	Leopoldamys_sabanus	Rodentia	Muridae	Leopoldamys	sabanus
1915	Leopoldamys siporanus	98.940113	-1.410926	Leopoldamys_siporanus	Rodentia	Muridae	Leopoldamys	siporanus
1916	Lepilemur ankaranensis	49.24275	-12.720057	Lepilemur_ankaranensis	Primates	Lepilemuridae	Lepilemur	ankaranensis
1917	Lepilemur dorsalis	48.46742	-13.834832	Lepilemur_dorsalis	Primates	Lepilemuridae	Lepilemur	dorsalis
1918	Lepilemur edwardsi	44.692379	-18.999806	Lepilemur_edwardsi	Primates	Lepilemuridae	Lepilemur	edwardsi
1919	Lepilemur leucopus	45.098023	-25.116574	Lepilemur_leucopus	Primates	Lepilemuridae	Lepilemur	leucopus
1920	Lepilemur microdon	47.888228	-20.455108	Lepilemur_microdon	Primates	Lepilemuridae	Lepilemur	microdon
1921	Lepilemur mustelinus	49.485574	-15.48607	Lepilemur_mustelinus	Primates	Lepilemuridae	Lepilemur	mustelinus
1922	Lepilemur ruficaudatus	44.215506	-23.417821	Lepilemur_ruficaudatus	Primates	Lepilemuridae	Lepilemur	ruficaudatus
1923	Leporillus conditor	133.604042	-32.281957	Leporillus_conditor	Rodentia	Muridae	Leporillus	conditor
1924	Leptailurus serval	15.057023	-8.323673	Leptailurus_serval	Carnivora	Felidae	Leptailurus	serval
1925	Leptomys elegans	148.259851	-9.451174	Leptomys_elegans	Rodentia	Muridae	Leptomys	elegans
1926	Leptomys ernstmayri	146.948289	-8.155821	Leptomys_ernstmayri	Rodentia	Muridae	Leptomys	ernstmayri
1927	Leptomys signatus	142.257067	-8.221955	Leptomys_signatus	Rodentia	Muridae	Leptomys	signatus
1928	Leptonycteris curasoae	-69.145579	10.541423	Leptonycteris_curasoae	Chiroptera	Phyllostomidae	Leptonycteris	curasoae
1929	Leptonycteris nivalis	-98.01409	20.239107	Leptonycteris_nivalis	Chiroptera	Phyllostomidae	Leptonycteris	nivalis
1930	Leptonycteris yerbabuenae	-101.25443	19.141203	Leptonycteris_yerbabuenae	Chiroptera	Phyllostomidae	Leptonycteris	yerbabuenae
1931	Lepus alleni	-109.088277	25.53208	Lepus_alleni	Lagomorpha	Leporidae	Lepus	alleni
1932	Lepus americanus	-111.95096	38.54946	Lepus_americanus	Lagomorpha	Leporidae	Lepus	americanus
1933	Lepus arcticus	-106.31576	65.051188	Lepus_arcticus	Lagomorpha	Leporidae	Lepus	arcticus
1934	Lepus brachyurus	136.469032	35.350846	Lepus_brachyurus	Lagomorpha	Leporidae	Lepus	brachyurus
1935	Lepus californicus	-108.302047	33.228613	Lepus_californicus	Lagomorpha	Leporidae	Lepus	californicus
1936	Lepus callotis	-100.731718	20.508673	Lepus_callotis	Lagomorpha	Leporidae	Lepus	callotis
1937	Lepus capensis	17.009628	19.112412	Lepus_capensis	Lagomorpha	Leporidae	Lepus	capensis
1938	Lepus castroviejoi	-5.600192	42.962785	Lepus_castroviejoi	Lagomorpha	Leporidae	Lepus	castroviejoi
1939	Lepus comus	103.252508	25.633469	Lepus_comus	Lagomorpha	Leporidae	Lepus	comus
1940	Lepus coreanus	127.494909	34.601251	Lepus_coreanus	Lagomorpha	Leporidae	Lepus	coreanus
1941	Lepus corsicanus	14.052578	37.740513	Lepus_corsicanus	Lagomorpha	Leporidae	Lepus	corsicanus
1942	Lepus europaeus	46.616616	39.874215	Lepus_europaeus	Lagomorpha	Leporidae	Lepus	europaeus
1943	Lepus fagani	35.878857	8.711272	Lepus_fagani	Lagomorpha	Leporidae	Lepus	fagani
1944	Lepus flavigularis	-94.482782	16.473276	Lepus_flavigularis	Lagomorpha	Leporidae	Lepus	flavigularis
1945	Lepus granatensis	-4.009121	39.835803	Lepus_granatensis	Lagomorpha	Leporidae	Lepus	granatensis
1946	Lepus habessinicus	45.669773	6.500821	Lepus_habessinicus	Lagomorpha	Leporidae	Lepus	habessinicus
1947	Lepus hainanus	109.634034	19.08988	Lepus_hainanus	Lagomorpha	Leporidae	Lepus	hainanus
1948	Lepus insularis	-110.345607	24.463111	Lepus_insularis	Lagomorpha	Leporidae	Lepus	insularis
1949	Lepus mandshuricus	128.081913	46.219012	Lepus_mandshuricus	Lagomorpha	Leporidae	Lepus	mandshuricus
1950	Lepus microtis	11.653879	11.314319	Lepus_microtis	Lagomorpha	Leporidae	Lepus	microtis
1951	Lepus nigricollis	82.244119	24.24408	Lepus_nigricollis	Lagomorpha	Leporidae	Lepus	nigricollis
1952	Lepus oiostolus	89.532182	33.954136	Lepus_oiostolus	Lagomorpha	Leporidae	Lepus	oiostolus
1953	Lepus othus	-160.690444	55.487956	Lepus_othus	Lagomorpha	Leporidae	Lepus	othus
1954	Lepus peguensis	101.377436	19.174146	Lepus_peguensis	Lagomorpha	Leporidae	Lepus	peguensis
1955	Lepus saxatilis	22.329937	-30.781094	Lepus_saxatilis	Lagomorpha	Leporidae	Lepus	saxatilis
1956	Lepus sinensis	113.424157	26.396013	Lepus_sinensis	Lagomorpha	Leporidae	Lepus	sinensis
1957	Lepus starcki	39.139806	8.016917	Lepus_starcki	Lagomorpha	Leporidae	Lepus	starcki
1958	Lepus tibetanus	85.380777	35.940391	Lepus_tibetanus	Lagomorpha	Leporidae	Lepus	tibetanus
1959	Lepus tolai	66.985978	43.754413	Lepus_tolai	Lagomorpha	Leporidae	Lepus	tolai
1960	Lepus townsendii	-105.065302	45.695614	Lepus_townsendii	Lagomorpha	Leporidae	Lepus	townsendii
1961	Lepus yarkandensis	84.872394	39.351762	Lepus_yarkandensis	Lagomorpha	Leporidae	Lepus	yarkandensis
1962	Lestoros inca	-71.457515	-12.851994	Lestoros_inca	Paucituberculata	Caenolestidae	Lestoros	inca
1963	Liberiictis kuhni	-9.346965	5.221708	Liberiictis_kuhni	Carnivora	Herpestidae	Liberiictis	kuhni
1964	Lichonycteris obscura	-69.917679	-1.526936	Lichonycteris_obscura	Chiroptera	Phyllostomidae	Lichonycteris	obscura
1965	Limnogale mergulus	47.341927	-21.519612	Limnogale_mergulus	Afrosoricida	Tenrecidae	Limnogale	mergulus
1966	Limnomys sibuanus	125.271732	6.970406	Limnomys_sibuanus	Rodentia	Muridae	Limnomys	sibuanus
1967	Liomys adspersus	-80.368373	7.330571	Liomys_adspersus	Rodentia	Heteromyidae	Liomys	adspersus
1968	Liomys irroratus	-100.899455	20.942668	Liomys_irroratus	Rodentia	Heteromyidae	Liomys	irroratus
1969	Liomys pictus	-101.487467	18.362319	Liomys_pictus	Rodentia	Heteromyidae	Liomys	pictus
1970	Liomys salvini	-88.91006	13.522524	Liomys_salvini	Rodentia	Heteromyidae	Liomys	salvini
1971	Liomys spectabilis	-103.054121	19.476303	Liomys_spectabilis	Rodentia	Heteromyidae	Liomys	spectabilis
1972	Lionycteris spurrelli	-61.39648	-1.614728	Lionycteris_spurrelli	Chiroptera	Phyllostomidae	Lionycteris	spurrelli
1973	Lissonycteris angolensis	13.125157	-13.576787	Lissonycteris_angolensis	Chiroptera	Pteropodidae	Lissonycteris	angolensis
1974	Litocranius walleri	43.141025	5.694268	Litocranius_walleri	Artiodactyla	Bovidae	Litocranius	walleri
1975	Lonchophylla bokermanni	-44.447677	-20.101916	Lonchophylla_bokermanni	Chiroptera	Phyllostomidae	Lonchophylla	bokermanni
1976	Lonchophylla dekeyseri	-45.865327	-15.646504	Lonchophylla_dekeyseri	Chiroptera	Phyllostomidae	Lonchophylla	dekeyseri
1977	Lonchophylla handleyi	-75.478433	-9.053731	Lonchophylla_handleyi	Chiroptera	Phyllostomidae	Lonchophylla	handleyi
1978	Lonchophylla hesperia	-78.420966	-5.520669	Lonchophylla_hesperia	Chiroptera	Phyllostomidae	Lonchophylla	hesperia
1979	Lonchophylla mordax	-42.832028	-12.755465	Lonchophylla_mordax	Chiroptera	Phyllostomidae	Lonchophylla	mordax
1980	Lonchophylla robusta	-76.579423	3.120166	Lonchophylla_robusta	Chiroptera	Phyllostomidae	Lonchophylla	robusta
1981	Lonchophylla thomasi	-62.467879	-3.910581	Lonchophylla_thomasi	Chiroptera	Phyllostomidae	Lonchophylla	thomasi
1982	Lonchorhina aurita	-65.755696	-0.495378	Lonchorhina_aurita	Chiroptera	Phyllostomidae	Lonchorhina	aurita
1983	Lonchorhina fernandezi	-66.967634	3.921004	Lonchorhina_fernandezi	Chiroptera	Phyllostomidae	Lonchorhina	fernandezi
1984	Lonchorhina inusitata	-59.533511	3.071797	Lonchorhina_inusitata	Chiroptera	Phyllostomidae	Lonchorhina	inusitata
1985	Lonchorhina marinkellei	-69.310403	1.686549	Lonchorhina_marinkellei	Chiroptera	Phyllostomidae	Lonchorhina	marinkellei
1986	Lonchorhina orinocensis	-69.916751	3.900671	Lonchorhina_orinocensis	Chiroptera	Phyllostomidae	Lonchorhina	orinocensis
1987	Lonchothrix emiliae	-55.60424	-3.978101	Lonchothrix_emiliae	Rodentia	Echimyidae	Lonchothrix	emiliae
1988	Lontra canadensis	-111.871501	44.279134	Lontra_canadensis	Carnivora	Mustelidae	Lontra	canadensis
1989	Lontra longicaudis	-72.982498	-2.762068	Lontra_longicaudis	Carnivora	Mustelidae	Lontra	longicaudis
1990	Lontra provocax	-68.847806	-52.05466	Lontra_provocax	Carnivora	Mustelidae	Lontra	provocax
1991	Lophiomys imhausi	40.497405	8.862343	Lophiomys_imhausi	Rodentia	Cricetidae	Lophiomys	imhausi
1992	Lophocebus albigena	20.613488	4.376553	Lophocebus_albigena	Primates	Cercopithecidae	Lophocebus	albigena
1993	Lophocebus aterrimus	21.03608	-1.335727	Lophocebus_aterrimus	Primates	Cercopithecidae	Lophocebus	aterrimus
1994	Lophocebus opdenboschi	18.636816	-4.803746	Lophocebus_opdenboschi	Primates	Cercopithecidae	Lophocebus	opdenboschi
1995	Lophostoma brasiliense	-64.749319	-4.409157	Lophostoma_brasiliense	Chiroptera	Phyllostomidae	Lophostoma	brasiliense
1996	Lophostoma carrikeri	-63.378852	-1.804426	Lophostoma_carrikeri	Chiroptera	Phyllostomidae	Lophostoma	carrikeri
1997	Lophostoma evotis	-88.95229	15.715736	Lophostoma_evotis	Chiroptera	Phyllostomidae	Lophostoma	evotis
1998	Lophostoma schulzi	-55.21466	2.434742	Lophostoma_schulzi	Chiroptera	Phyllostomidae	Lophostoma	schulzi
1999	Lophostoma silvicolum	-60.548089	-8.888644	Lophostoma_silvicolum	Chiroptera	Phyllostomidae	Lophostoma	silvicolum
2000	Lophuromys aquilus	26.682063	-5.493576	Lophuromys_aquilus	Rodentia	Muridae	Lophuromys	aquilus
2001	Lophuromys chrysopus	39.689246	6.224274	Lophuromys_chrysopus	Rodentia	Muridae	Lophuromys	chrysopus
2002	Lophuromys luteogaster	28.434445	-0.26858	Lophuromys_luteogaster	Rodentia	Muridae	Lophuromys	luteogaster
2003	Lophuromys medicaudatus	29.077568	-2.944412	Lophuromys_medicaudatus	Rodentia	Muridae	Lophuromys	medicaudatus
2004	Lophuromys melanonyx	39.520982	6.962103	Lophuromys_melanonyx	Rodentia	Muridae	Lophuromys	melanonyx
2005	Lophuromys nudicaudus	11.547922	0.033987	Lophuromys_nudicaudus	Rodentia	Muridae	Lophuromys	nudicaudus
2006	Lophuromys rahmi	28.95914	-3.074056	Lophuromys_rahmi	Rodentia	Muridae	Lophuromys	rahmi
2007	Lophuromys woosnami	30.023175	-1.790852	Lophuromys_woosnami	Rodentia	Muridae	Lophuromys	woosnami
2008	Lorentzimys nouhuysi	143.952786	-5.843622	Lorentzimys_nouhuysi	Rodentia	Muridae	Lorentzimys	nouhuysi
2009	Loris lydekkerianus	77.469037	8.893413	Loris_lydekkerianus	Primates	Lorisidae	Loris	lydekkerianus
2010	Loris tardigradus	80.429834	6.175997	Loris_tardigradus	Primates	Lorisidae	Loris	tardigradus
2011	Loxodonta africana	25.205866	-8.269495	Loxodonta_africana	Proboscidea	Elephantidae	Loxodonta	africana
2012	Loxodonta cyclotis	9.48537	7.088126	Loxodonta_cyclotis	Proboscidea	Elephantidae	Loxodonta	cyclotis
2013	Loxodontomys micropus	-71.648792	-52.787086	Loxodontomys_micropus	Rodentia	Cricetidae	Loxodontomys	micropus
2014	Lundomys molitor	-55.994932	-34.415643	Lundomys_molitor	Rodentia	Cricetidae	Lundomys	molitor
2015	Lutra lutra	72.992393	39.035555	Lutra_lutra	Carnivora	Mustelidae	Lutra	lutra
2016	Lutra nippon	136.469032	35.350846	Lutra_nippon	Carnivora	Mustelidae	Lutra	nippon
2017	Lutra sumatrana	100.637077	0.254335	Lutra_sumatrana	Carnivora	Mustelidae	Lutra	sumatrana
2018	Lutreolina crassicaudata	-57.397979	-36.432575	Lutreolina_crassicaudata	Didelphimorphia	Didelphidae	Lutreolina	crassicaudata
2019	Lutrogale perspicillata	90.872014	25.043184	Lutrogale_perspicillata	Carnivora	Mustelidae	Lutrogale	perspicillata
2020	Lycalopex culpaeus	-71.610237	-53.355831	Lycalopex_culpaeus	Carnivora	Canidae	Lycalopex	culpaeus
2021	Lycalopex fulvipes	-73.876171	-42.6541	Lycalopex_fulvipes	Carnivora	Canidae	Lycalopex	fulvipes
2022	Lycalopex griseus	-68.234973	-42.516681	Lycalopex_griseus	Carnivora	Canidae	Lycalopex	griseus
2023	Lycalopex gymnocercus	-59.023576	-30.189958	Lycalopex_gymnocercus	Carnivora	Canidae	Lycalopex	gymnocercus
2024	Lycalopex sechurae	-78.776519	-8.308113	Lycalopex_sechurae	Carnivora	Canidae	Lycalopex	sechurae
2025	Lycalopex vetulus	-45.673568	-14.415564	Lycalopex_vetulus	Carnivora	Canidae	Lycalopex	vetulus
2026	Lycaon pictus	22.236723	-20.111686	Lycaon_pictus	Carnivora	Canidae	Lycaon	pictus
2027	Lyncodon patagonicus	-69.04832	-38.706525	Lyncodon_patagonicus	Carnivora	Mustelidae	Lyncodon	patagonicus
2028	Lynx canadensis	-109.281005	43.6499	Lynx_canadensis	Carnivora	Felidae	Lynx	canadensis
2029	Lynx lynx	98.49911	33.813583	Lynx_lynx	Carnivora	Felidae	Lynx	lynx
2030	Lynx pardinus	-3.78363	38.420039	Lynx_pardinus	Carnivora	Felidae	Lynx	pardinus
2031	Lynx rufus	-94.339163	36.423523	Lynx_rufus	Carnivora	Felidae	Lynx	rufus
2032	Macaca arctoides	102.076288	23.384845	Macaca_arctoides	Primates	Cercopithecidae	Macaca	arctoides
2033	Macaca assamensis	97.191935	26.349325	Macaca_assamensis	Primates	Cercopithecidae	Macaca	assamensis
2034	Macaca cyclopis	121.045534	23.951837	Macaca_cyclopis	Primates	Cercopithecidae	Macaca	cyclopis
2035	Macaca fascicularis	114.053253	0.638459	Macaca_fascicularis	Primates	Cercopithecidae	Macaca	fascicularis
2036	Macaca fuscata	137.166092	35.731481	Macaca_fuscata	Primates	Cercopithecidae	Macaca	fuscata
2037	Macaca hecki	121.378428	0.861771	Macaca_hecki	Primates	Cercopithecidae	Macaca	hecki
2038	Macaca leonina	103.562471	17.687807	Macaca_leonina	Primates	Cercopithecidae	Macaca	leonina
2039	Macaca maura	119.908077	-4.971973	Macaca_maura	Primates	Cercopithecidae	Macaca	maura
2040	Macaca mulatta	96.673991	25.335379	Macaca_mulatta	Primates	Cercopithecidae	Macaca	mulatta
2041	Macaca nemestrina	114.053253	1.380064	Macaca_nemestrina	Primates	Cercopithecidae	Macaca	nemestrina
2042	Macaca nigra	124.26326	0.700308	Macaca_nigra	Primates	Cercopithecidae	Macaca	nigra
2043	Macaca nigrescens	123.495763	0.586872	Macaca_nigrescens	Primates	Cercopithecidae	Macaca	nigrescens
2044	Macaca ochreata	121.990601	-4.338665	Macaca_ochreata	Primates	Cercopithecidae	Macaca	ochreata
2045	Macaca pagensis	100.322456	-3.213428	Macaca_pagensis	Primates	Cercopithecidae	Macaca	pagensis
2046	Macaca radiata	77.069465	13.497138	Macaca_radiata	Primates	Cercopithecidae	Macaca	radiata
2047	Macaca siberu	98.940113	-1.410926	Macaca_siberu	Primates	Cercopithecidae	Macaca	siberu
2048	Macaca silenus	76.122821	13.298045	Macaca_silenus	Primates	Cercopithecidae	Macaca	silenus
2049	Macaca sinica	80.789833	7.661705	Macaca_sinica	Primates	Cercopithecidae	Macaca	sinica
2050	Macaca sylvanus	-5.324275	34.049972	Macaca_sylvanus	Primates	Cercopithecidae	Macaca	sylvanus
2051	Macaca thibetana	109.296914	26.829123	Macaca_thibetana	Primates	Cercopithecidae	Macaca	thibetana
2052	Macaca tonkeana	121.104381	-1.542662	Macaca_tonkeana	Primates	Cercopithecidae	Macaca	tonkeana
2053	Macroderma gigas	131.169318	-13.662945	Macroderma_gigas	Chiroptera	Megadermatidae	Macroderma	gigas
2054	Macrogalidia musschenbroekii	121.037648	-1.86877	Macrogalidia_musschenbroekii	Carnivora	Viverridae	Macrogalidia	musschenbroekii
2055	Macroglossus sobrinus	98.735759	8.251191	Macroglossus_sobrinus	Chiroptera	Pteropodidae	Macroglossus	sobrinus
2056	Macrophyllum macrophyllum	-63.928117	-4.06009	Macrophyllum_macrophyllum	Chiroptera	Phyllostomidae	Macrophyllum	macrophyllum
2057	Macropus agilis	136.691989	-16.741521	Macropus_agilis	Diprotodontia	Macropodidae	Macropus	agilis
2058	Macropus antilopinus	130.837164	-14.127133	Macropus_antilopinus	Diprotodontia	Macropodidae	Macropus	antilopinus
2059	Macropus bernardus	133.179239	-13.31023	Macropus_bernardus	Diprotodontia	Macropodidae	Macropus	bernardus
2060	Macropus dorsalis	148.957248	-24.935264	Macropus_dorsalis	Diprotodontia	Macropodidae	Macropus	dorsalis
2061	Macropus eugenii	119.091103	-33.012295	Macropus_eugenii	Diprotodontia	Macropodidae	Macropus	eugenii
2062	Macropus fuliginosus	131.514315	-31.212137	Macropus_fuliginosus	Diprotodontia	Macropodidae	Macropus	fuliginosus
2063	Macropus giganteus	146.482187	-39.063969	Macropus_giganteus	Diprotodontia	Macropodidae	Macropus	giganteus
2064	Macropus irma	118.520203	-33.845285	Macropus_irma	Diprotodontia	Macropodidae	Macropus	irma
2065	Macropus parma	151.960907	-31.266367	Macropus_parma	Diprotodontia	Macropodidae	Macropus	parma
